huang1992tbl:c28.r1715a	acn	Achang	blind, be	v.	---	tset⁵⁵	ʦet⁵⁵
huang1992tbl:c28.r1716	acn	Achang	go downstairs	v.	---	tsɔʔ⁵⁵	ʦɔʔ⁵⁵
huang1992tbl:c28.r1717	acn	Achang	birth, give to (piglets)	v.	---	tiak³⁵	tiak³⁵
huang1992tbl:c28.r1718a	acn	Achang	lay (eggs)	v.	---	u³⁵	u³⁵
huang1992tbl:c28.r1719	acn	Achang	fall (rain)	v.	---	ʐo⁵⁵	ʐo⁵⁵
huang1992tbl:c28.r1721	acn	Achang	frighten / scare	v.	---	xʐoʔ⁵⁵	xʐoʔ⁵⁵
huang1992tbl:c28.r1722	acn	Achang	cave in / sink	v.	---	ȵɔp⁵⁵	ȵɔp⁵⁵
huang1992tbl:c28.r1723	acn	Achang	offer / dedicate	v.	---	tuaŋ³⁵	tuaŋ³⁵
huang1992tbl:c28.r1725	acn	Achang	believe / trust	v.	---	jom³⁵	jom³⁵
huang1992tbl:c28.r1726	acn	Achang	think	v.	---	sam⁵⁵	sam⁵⁵
huang1992tbl:c28.r1727	acn	Achang	recall / remember	v.	---	tak⁵⁵ xɔʔ⁵⁵ pʐoŋ³⁵	tak⁵⁵ xɔʔ⁵⁵ pʐoŋ³⁵
huang1992tbl:c28.r1728	acn	Achang	want (to go)	v.	---	lau³⁵	law³⁵
huang1992tbl:c28.r1729	acn	Achang	look like / resemble	v.	---	tu⁵⁵	tu⁵⁵
huang1992tbl:c28.r1731a	acn	Achang	disappear / vanish	v.	---	tʂoʔ⁵⁵	tʂoʔ⁵⁵
huang1992tbl:c28.r1732	acn	Achang	subside (of swelling)	v.	---	jɔm⁵⁵	jɔm⁵⁵
huang1992tbl:c28.r1733	acn	Achang	pare / peel with a knife	v.	---	pha³¹	pʰa³¹
huang1992tbl:c28.r1734	acn	Achang	careful, be / cautious	v.	---	ɕiau⁵⁵ sin³¹	ɕiaw⁵⁵ sin³¹
huang1992tbl:c28.r1735	acn	Achang	laugh / smile	v.	---	ʐə⁵⁵	ʐə⁵⁵
huang1992tbl:c28.r1736	acn	Achang	write	v.	---	tiam³¹	tiam³¹
huang1992tbl:c28.r1737	acn	Achang	diarrhea, have	v.	---	pan³¹	pan³¹
huang1992tbl:c28.r1738	acn	Achang	blow (one's nose)	v.	---	xʐauʔ³⁵	xʐauʔ³⁵
huang1992tbl:c28.r1739a	acn	Achang	wake up	v.	---	pa⁵⁵	pa⁵⁵
huang1992tbl:c28.r1740a	acn	Achang	rest	v.	---	nɔ³¹	nɔ³¹
huang1992tbl:c28.r1741	acn	Achang	embroider	v.	---	sa³¹	sa³¹
huang1992tbl:c28.r1742	acn	Achang	learn	v.	---	ʑəŋ³¹	ʑəŋ³¹
huang1992tbl:c28.r1743a	acn	Achang	smoke / fumigate	v.	---	tɕhu³¹	ʨʰu³¹
huang1992tbl:c28.r1744a	acn	Achang	find / look for	v.	---	liam⁵⁵	liam⁵⁵
huang1992tbl:c28.r1745	acn	Achang	press / push down	v.	---	tek³⁵	tek³⁵
huang1992tbl:c28.r1746	acn	Achang	castrate (cocks)	v.	---	tuan⁵⁵	tuan⁵⁵
huang1992tbl:c28.r1747	acn	Achang	grind / pestle (medicine)	v.	---	lui³⁵	luj³⁵
huang1992tbl:c28.r1749	acn	Achang	itch / tickle	v.	---	jɔ³¹	jɔ³¹
huang1992tbl:c28.r1750	acn	Achang	raise (chickens)	v.	---	leŋ³¹	leŋ³¹
huang1992tbl:c28.r1751	acn	Achang	rock / sway	v.	---	ȵ̥ɒn³⁵	ȵ̥ɒn³⁵
huang1992tbl:c28.r1752	acn	Achang	shake (one's head)	v.	---	ȵ̥on³⁵	ȵ̥on³⁵
huang1992tbl:c28.r1753a	acn	Achang	bite	v.	---	pan³¹	pan³¹
huang1992tbl:c28.r1754	acn	Achang	scoop up (water) / ladle out	v.	---	kə⁵⁵	kə⁵⁵
huang1992tbl:c28.r1755	acn	Achang	want / need	v.	---	ȵu⁵⁵	ȵu⁵⁵
huang1992tbl:c28.r1756	acn	Achang	lead the way	v.	---	uan³¹	uan³¹
huang1992tbl:c28.r1757	acn	Achang	rely / lean on	v.	---	khau³⁵	kʰaw³⁵
huang1992tbl:c28.r1758	acn	Achang	overflow / spill	v.	---	vet³⁵	vet³⁵
huang1992tbl:c28.r1760	acn	Achang	win	v.	---	ɔŋ⁵⁵	ɔŋ⁵⁵
huang1992tbl:c28.r1761	acn	Achang	welcome, bid s.b. / greet	v.	---	thə⁵⁵	tʰə⁵⁵
huang1992tbl:c28.r1762	acn	Achang	embrace / hug	v.	---	uat³⁵	uat³⁵
huang1992tbl:c28.r1763	acn	Achang	swim	v.	---	luai⁵⁵luai⁵⁵	luaj⁵⁵ luaj⁵⁵
huang1992tbl:c28.r1764	acn	Achang	have (money)	v.	---	pɔ⁵⁵	pɔ⁵⁵
huang1992tbl:c28.r1765	acn	Achang	there are (people)	v.	---	ni⁵⁵	ni⁵⁵
huang1992tbl:c28.r1766	acn	Achang	there are (trees on the mountain)	v.	---	pɔ⁵⁵	pɔ⁵⁵
huang1992tbl:c28.r1767	acn	Achang	have (eyes)	v.	---	pɔ⁵⁵	pɔ⁵⁵
huang1992tbl:c28.r1768	acn	Achang	there is (water in the bowl)	v.	---	pɔ⁵⁵	pɔ⁵⁵
huang1992tbl:c28.r1769	acn	Achang	meet / come across	v.	---	tsɿ⁵⁵	ʦɿ⁵⁵
huang1992tbl:c28.r1770	acn	Achang	agree on / arrange	v.	---	tʂu⁵⁵	tʂu⁵⁵
huang1992tbl:c28.r1771	acn	Achang	cross / pass	v.	---	tʂam⁵⁵	tʂam⁵⁵
huang1992tbl:c28.r1772	acn	Achang	dizzy, feel / giddy	v.	---	xun⁵⁵	xun⁵⁵
huang1992tbl:c28.r1773	acn	Achang	permit / allow	v.	---	tʂun⁵⁵	tʂun⁵⁵
huang1992tbl:c28.r1774	acn	Achang	plant (trees)	v.	---	sɔ³¹	sɔ³¹
huang1992tbl:c28.r1775	acn	Achang	be (in the house)	v.	---	ni⁵⁵	ni⁵⁵
huang1992tbl:c28.r1776	acn	Achang	increase / gain	v.	---	pə³¹	pə³¹
huang1992tbl:c28.r1777	acn	Achang	chisel / bore (a hole)	v.	---	thoŋ³¹	tʰoŋ³¹
huang1992tbl:c28.r1778	acn	Achang	stick into / stab	v.	---	thau³¹	tʰaw³¹
huang1992tbl:c28.r1779	acn	Achang	pricked, be (on a thorn)	v.	---	toi³¹	toj³¹
huang1992tbl:c28.r1781	acn	Achang	extract (oil)	v.	---	su³¹	su³¹
huang1992tbl:c28.r1782a	acn	Achang	pluck (flowers)	v.	---	ʂaŋ⁵⁵	ʂaŋ⁵⁵
huang1992tbl:c28.r1783	acn	Achang	stick down (an envelope)	v.	---	tʂap³⁵tʂhap³⁵	tʂap³⁵ tʂʰap³⁵
huang1992tbl:c28.r1784	acn	Achang	stand	v.	---	ʑap⁵⁵	ʑap⁵⁵
huang1992tbl:c28.r1785	acn	Achang	open (the mouth)	v.	---	xɔ³⁵	xɔ³⁵
huang1992tbl:c28.r1786a	acn	Achang	grow up	v.	---	kʐə³¹	kʐə³¹
huang1992tbl:c28.r1787	acn	Achang	go up (water level) / rise	v.	---	kʐə³¹	kʐə³¹
huang1992tbl:c28.r1788	acn	Achang	bloated, feel (of the stomach)	v.	---	phuʔ³¹	pʰuʔ³¹
huang1992tbl:c28.r1789a	acn	Achang	catch (fire) / be (on fire)	v.	---	ȵe³⁵	ȵe³⁵
huang1992tbl:c28.r1790	acn	Achang	catch cold	v.	---	kam³⁵	kam³⁵
huang1992tbl:c28.r1792	acn	Achang	found / located	v.	---	tuai⁵⁵xɔ³¹ʐua³⁵	tuaj⁵⁵ xɔ³¹ ʐua³⁵
huang1992tbl:c28.r1793a	acn	Achang	sting (of wasps)	v.	---	tuat³⁵	tuat³⁵
huang1992tbl:c28.r1794	acn	Achang	cover / hide from view	v.	---	phum³¹	pʰum³¹
huang1992tbl:c28.r1795	acn	Achang	shake / quake	v.	---	than³⁵	tʰan³⁵
huang1992tbl:c28.r1796a	acn	Achang	fight / vie for	v.	---	tsən³¹	ʦən³¹
huang1992tbl:c28.r1797	acn	Achang	steam	v.	---	poŋ³¹	poŋ³¹
huang1992tbl:c28.r1798	acn	Achang	know	v.	---	sɑ³⁵	sɑ³⁵
huang1992tbl:c28.r1799	acn	Achang	weave / knit	v.	---	ʐuaʔ⁵⁵	ʐuaʔ⁵⁵
huang1992tbl:c28.r1800	acn	Achang	point at / to / out	v.	---	l̥e³⁵	ɬe³⁵
huang1992tbl:c28.r1801a	acn	Achang	plant / raise (wheat)	v.	---	sɔ³¹	sɔ³¹
huang1992tbl:c28.r1802	acn	Achang	swell (of tissue)	v.	---	ʐam³¹	ʐam³¹
huang1992tbl:c28.r1803	acn	Achang	use or lean on (a walking stic	v.	---	thu⁵⁵ʐaŋ³¹	tʰu⁵⁵ ʐaŋ³¹
huang1992tbl:c28.r1804a	acn	Achang	cook / boil	v.	---	ʐau⁵⁵	ʐaw⁵⁵
huang1992tbl:c28.r1805	acn	Achang	grab / seize / catch	v.	---	tʂa³¹	tʂa³¹
huang1992tbl:c28.r1806	acn	Achang	turn around	v.	---	n̥oŋ⁵⁵pa³¹xai³⁵	n̥oŋ⁵⁵ pa³¹ xaj³⁵
huang1992tbl:c28.r1807	acn	Achang	turn (a corner)	v.	---	pan³⁵	pan³⁵
huang1992tbl:c28.r1808	acn	Achang	turn (round and round)	v.	---	pan³⁵	pan³⁵
huang1992tbl:c28.r1810	acn	Achang	put into a container / pack	v.	---	xat⁵⁵	xat⁵⁵
huang1992tbl:c28.r1811	acn	Achang	chase after	v.	---	loi⁵⁵	loj⁵⁵
huang1992tbl:c28.r1812	acn	Achang	prepare / get ready / intend	v.	---	tʂun⁵⁵pei³⁵	tʂun⁵⁵ pej³⁵
huang1992tbl:c28.r1813	acn	Achang	catch / capture	v.	---	tʂhɔp⁵⁵	tʂʰɔp⁵⁵
huang1992tbl:c28.r1814	acn	Achang	peck at (rice; of a chicken)	v.	---	sak³⁵	sak³⁵
huang1992tbl:c28.r1815	acn	Achang	walk	v.	---	so³¹	so³¹
huang1992tbl:c28.r1816	acn	Achang	bore / drill (a hole)	v.	---	lan³⁵	lan³⁵
huang1992tbl:c28.r1817	acn	Achang	drill	v.	---	lan³⁵	lan³⁵
huang1992tbl:c28.r1818a	acn	Achang	drunk, be	v.	---	et⁵⁵	et⁵⁵
huang1992tbl:c28.r1819	acn	Achang	sit down	v.	---	ni⁵⁵	ni⁵⁵
huang1992tbl:c28.r1820a	acn	Achang	do / make	v.	---	xot⁵⁵	xot⁵⁵
huang1992tbl:c28.r1821	acn	Achang	dream	v.	---	it⁵⁵mɔʔ⁵⁵mɔʔ⁵⁵	it⁵⁵ mɔʔ⁵⁵ mɔʔ⁵⁵
huang1992tbl:c28.r1822	acn	Achang	do / be in business	v.	---	sə̆n³¹ʑi³³xuat⁵⁵	sə̆n³¹ ʑi³³ xuat⁵⁵
huang1992tbl:c28.r240a	acn	Achang	uncle (mother's sister's husband)	n	---	xoi³⁵	xoj³⁵
huang1992tbl:c28.r260	acn	Achang	bull	n	---	n̥o³¹lɔ³¹	n̥o³¹ lɔ³¹
huang1992tbl:c28.r261	acn	Achang	cow	n	---	n̥o³¹tseŋ³⁵	n̥o³¹ ʦeŋ³⁵
huang1992tbl:c28.r301	acn	Achang	goose	n	---	khʐaŋ⁵⁵	kʰʐaŋ⁵⁵
huang1992tbl:c28.r318	acn	Achang	porcupine	n	---	phʐo⁵⁵	pʰʐo⁵⁵
huang1992tbl:c28.r343	acn	Achang	woodpecker	n	---	saŋ³¹tseŋ⁵⁵tuat³⁵m̥ɔʔ⁵⁵	saŋ³¹ ʦeŋ⁵⁵ tuat³⁵ m̥ɔʔ⁵⁵
huang1992tbl:c28.r348	acn	Achang	lizard	n	---	mʐui⁵⁵tɕhiŋ⁵¹	mʐuj⁵⁵ ʨʰiŋ⁵¹
huang1992tbl:c28.r352	acn	Achang	scale	Nbp	---	a³¹tɕet³⁵	a³¹ ʨet³⁵
huang1992tbl:c28.r368	acn	Achang	locust	n	---	ti⁵¹ten⁵⁵	ti⁵¹ ten⁵⁵
huang1992tbl:c28.r398	acn	Achang	banana (plantain)	n	---	kuiʔ³¹	kuiʔ³¹
huang1992tbl:c28.r428	acn	Achang	pumpkin	n	---	tʂhă³¹ʐɔm³⁵	tʂʰă³¹ ʐɔm³⁵
huang1992tbl:c28.r429	acn	Achang	cucumber	n	---	tiaŋ³¹xo³¹	tiaŋ³¹ xo³¹
huang1992tbl:c28.r484c	acn	Achang	earrings (note:+female)	n	---	ni³¹tʂhua³¹l̥uat³⁵	ni³¹ tʂʰua³¹ ɬuat³⁵
huang1992tbl:c28.r493	acn	Achang	cape (for rain, of straw or palm bark)	n	---	tʂɔŋ³¹m̥ʐuaɱ⁵⁵tse³¹	tʂɔŋ³¹ m̥ʐuaɱ⁵⁵ ʦe³¹
huang1992tbl:c28.r510c	acn	Achang	wall (note:+earthen)	n	---	tʂhaŋ³¹	tʂʰaŋ³¹
huang1992tbl:c28.r618	acn	Achang	pole (carrying / shoulder)	n	---	kan³¹tam⁵⁵	kan³¹ tam⁵⁵
huang1992tbl:c28.r630	acn	Achang	fan (winnowing)	n	---	lam³¹pɔ³¹	lam³¹ pɔ³¹
huang1992tbl:c28.r835	acn	Achang	classifier for people	clf	---	ʑuʔ⁵⁵	ʑuʔ⁵⁵
huang1992tbl:c28.r836	acn	Achang	classifier for bowls	clf	---	lum³¹	lum³¹
huang1992tbl:c28.r837	acn	Achang	classifier for river	clf	---	ʂəŋ⁵⁵	ʂəŋ⁵⁵
huang1992tbl:c28.r838	acn	Achang	classifier for rope	clf	---	khʐəŋ⁵⁵	kʰʐəŋ⁵⁵
huang1992tbl:c28.r841	acn	Achang	classifier for eggs	clf	---	lum³¹	lum³¹
huang1992tbl:c28.r843a	acn	Achang	classifier for sticks	clf	---	ʐau⁵¹	ʐaw⁵¹
huang1992tbl:c28.r846	acn	Achang	classifier for brooms	clf	---	khʐap⁵⁵	kʰʐap⁵⁵
huang1992tbl:c28.r847	acn	Achang	classifier for knives	clf	---	khʐap⁵⁵	kʰʐap⁵⁵
huang1992tbl:c28.r848	acn	Achang	classifier for trees	clf	---	tseŋ⁵⁵	ʦeŋ⁵⁵
huang1992tbl:c28.r850	acn	Achang	line (of wheat)	clf	---	xʐua⁵⁵	xʐua⁵⁵
huang1992tbl:c28.r851	acn	Achang	classifier for bridges	clf	---	tɕam⁵⁵	ʨam⁵⁵
huang1992tbl:c28.r854	acn	Achang	classifier for pens	clf	---	ʐau³¹	ʐaw³¹
huang1992tbl:c28.r858	acn	Achang	patch (of ground / field)	clf	---	tʂap⁵⁵	tʂap⁵⁵
huang1992tbl:c28.r859	acn	Achang	classifier for rocks, stones	clf	---	tʂham⁵¹	tʂʰam⁵¹
huang1992tbl:c28.r860	acn	Achang	classifier for leaves	clf	---	tʂap⁵⁵	tʂap⁵⁵
huang1992tbl:c28.r861	acn	Achang	classifier for flowers	clf	---	pɔŋ³¹	pɔŋ³¹
huang1992tbl:c28.r863	acn	Achang	classifier for songs	clf	---	xə⁵⁵	xə⁵⁵
huang1992tbl:c28.r866	acn	Achang	pair (of rabbits)	clf	---	tɕɔm³¹	ʨɔm³¹
huang1992tbl:c28.r868	acn	Achang	section (of road / journey)	clf	---	khiŋ³¹	kʰiŋ³¹
huang1992tbl:c28.r877	acn	Achang	bundle / sheaf	clf	---	pan⁵⁵	pan⁵⁵
huang1992tbl:c28.r878	acn	Achang	load of cupped-hands	clf	---	op⁵⁵	op⁵⁵
huang1992tbl:c28.r881a	acn	Achang	bowl (of tobacco)	clf	---	tset⁵⁵	ʦet⁵⁵
huang1992tbl:c28.r882	acn	Achang	team / line (of people (&animals))	clf	---	tɕɔm³¹	ʨɔm³¹
huang1992tbl:c28.r886a	acn	Achang	classifier for flags	clf	---	kuŋ⁵⁵	kuŋ⁵⁵
huang1992tbl:c28.r888	acn	Achang	classifier for letters	clf	---	fuŋ³¹	fuŋ³¹
huang1992tbl:c28.r890a	acn	Achang	parcel / sack (of things)	clf	---	tɕhet⁵⁵	ʨʰet⁵⁵
huang1992tbl:c28.r892	acn	Achang	puddle (of mud)	clf	---	xɔk⁵⁵	xɔk⁵⁵
huang1992tbl:c28.r905	acn	Achang	inch	clf	---	tshun³¹	ʦʰun³¹
huang1992tbl:c28.r920	acn	Achang	time / instance (of hitting)	clf	---	lau⁵⁵	law⁵⁵
huang1992tbl:c28.r966c	acn	Achang	wide (in diameter) / coarse (note:coarse)	adj	---	kʐə³¹	kʐə³¹
huang1992tbl:c28.r967c	acn	Achang	thin (in diameter) / fine / tiny (note:fine)	adj	---	ȵi⁵⁵	ȵi⁵⁵
huang1992tbl:c28.r986	acn	Achang	shrivelled / shrunken	adj	---	sɔm⁵⁵	sɔm⁵⁵
huang1992tbl:c28.r993a	acn	Achang	bald / bare	adj	---	liŋ⁵⁵	liŋ⁵⁵
huang1992tbl:c28.r1042	acn	Achang	crisp / brittle	---	---	sɔp⁵⁵	sɔp⁵⁵
huang1992tbl:c28.r1056	acn	Achang	overgrown (plant)	---	---	tɕe³⁵	ʨe³⁵
huang1992tbl:c28.r1057	acn	Achang	tender young (plant)	---	---	ȵuat⁵⁵	ȵuat⁵⁵
huang1992tbl:c28.r1080a	acn	Achang	greasy / oily	---	---	ʑat⁵⁵	ʑat⁵⁵
huang1992tbl:c28.r1416c	acn	Achang	scissor	v.	---	tɕhip³⁵	ʨʰip³⁵
huang1992tbl:c28.r1428	acn	Achang	meow	v.	---	mʐəŋ⁵⁵	mʐəŋ⁵⁵
huang1992tbl:c28.r105b	acn	Achang	arm	nbp	---	lɔʔ⁵⁵san⁵⁵	lɔʔ⁵⁵ san⁵⁵
huang1992tbl:c28.r1431a	acn	Achang	moo	v.	---	mʐəŋ⁵⁵	mʐəŋ⁵⁵
huang1992tbl:c28.r1512b	acn	Achang	set (of the sun)	v.	---	ɔŋ⁵⁵	ɔŋ⁵⁵
huang1992tbl:c28.r264c	acn	Achang	hoof (note:+even_toed)	n	---	tɕhi⁵⁵xo⁵⁵	ʨʰi⁵⁵ xo⁵⁵
huang1992tbl:c28.r53c	acn	Achang	copper (note:+red)	n	---	tɔŋ⁵⁵	tɔŋ⁵⁵
huang1992tbl:c28.r255c	acn	Achang	cattle (common) (note:+female)	n	---	n̥o³¹tʂɔŋ³⁵	n̥o³¹ tʂɔŋ³⁵
huang1992tbl:c28.r842b	acn	Achang	classifier for birds	clf	---	tu³¹	tu³¹
huang1992tbl:c28.r849b	acn	Achang	classifier for books	clf	---	pun⁵⁵	pun⁵⁵
huang1992tbl:c28.r241b	acn	Achang	aunt (mother's younger sister) (note:mother's_older_sister)	n	---	naŋ⁵⁵	naŋ⁵⁵
huang1992tbl:c28.r241c	acn	Achang	aunt (mother's older sister) (note:mother's_younger_sister)	n	---	paʔ⁵⁵	paʔ⁵⁵
huang1992tbl:c28.r364b	acn	Achang	leech (mountain, arid area) (note:+water)	n	---	tak⁵⁵	tak⁵⁵
huang1992tbl:c28.r364c	acn	Achang	leech (water) (note:+mountain|field)	n	---	nuʔ⁵⁵	nuʔ⁵⁵
huang1992tbl:c28.r243b	acn	Achang	aunt (father's older sister) (note:father's_older_sister)	n	---	paʔ³¹	paʔ³¹
huang1992tbl:c28.r243c	acn	Achang	aunt (father's younger sister) (note:father's_younger_sister)	n	---	naŋ⁵⁵	naŋ⁵⁵
huang1992tbl:c28.r238b	acn	Achang	uncle (mother's older brother) (note:mother's_older_brother)	n	---	luŋ⁵⁵phaʔ⁵⁵	luŋ⁵⁵ pʰaʔ⁵⁵
huang1992tbl:c28.r238c	acn	Achang	uncle (mother's younger brother) (note:mother's_younger_brother)	n	---	mau³⁵	maw³⁵
huang1992tbl:c28.r239b	acn	Achang	aunt (mother's older brother's wife) (note:mother's_older_brother's_wife)	n	---	paʔ³¹	paʔ³¹
huang1992tbl:c28.r239c	acn	Achang	aunt (mother's younger brother's wife) (note:mother's_younger_brother's_wife)	n	---	phă⁵⁵ʂək⁵⁵	pʰă⁵⁵ ʂək⁵⁵
huang1992tbl:c28.r242d	acn	Achang	uncle (father's older sister's husband)nd (note:"father's_older_brother")	n	---	luŋ⁵⁵phaʔ⁵⁵	luŋ⁵⁵ pʰaʔ⁵⁵
huang1992tbl:c28.r242e	acn	Achang	uncle (father's younger sister's husband)nd	n	---	xoi⁵⁵	xoj⁵⁵
huang1992tbl:c28.r622b	acn	Achang	basket carried on the back (dense strips)	n	---	pa⁵⁵laʔ³¹	pa⁵⁵ laʔ³¹
huang1992tbl:c28.r622c	acn	Achang	basket carried on the back (sparse strips)	n	---	tɕun³¹	ʨun³¹
huang1992tbl:c28.r1344b	acn	Achang	hurt (the foot from grit in the shoe) (simplex) (note:+intr)	v.	---	kaŋ³⁵	kaŋ³⁵
huang1992tbl:c28.r1344c	acn	Achang	hurt (the foot from grit in the shoe) (causative) (note:+tran)	v.	---	khaŋ³⁵	kʰaŋ³⁵
huang1992tbl:c29.r1	acn	Achang	sky	n	---	mau³¹	maw³¹
huang1992tbl:c29.r2	acn	Achang	sun	n	---	n³¹mɔ³¹	n³¹ mɔ³¹
huang1992tbl:c29.r4	acn	Achang	moon	n	---	pau⁵⁵l̥ɔ³¹	paw⁵⁵ ɬɔ³¹
huang1992tbl:c29.r5	acn	Achang	star	n	---	tshi⁵⁵ʐum³¹	ʦʰi⁵⁵ ʐum³¹
huang1992tbl:c29.r6	acn	Achang	weather	n	---	mau³¹	maw³¹
huang1992tbl:c29.r7	acn	Achang	cloud	n	---	çaŋ⁵⁵cin³¹	çaŋ⁵⁵ cin³¹
huang1992tbl:c29.r8	acn	Achang	thunder	n	---	mau³¹cau³¹	maw³¹ caw³¹
huang1992tbl:c29.r9	acn	Achang	wind	n	---	lai⁵⁵	laj⁵⁵
huang1992tbl:c29.r10a	acn	Achang	rain	n	---	mau³¹ʐo⁵⁵	maw³¹ ʐo⁵⁵
huang1992tbl:c29.r11	acn	Achang	rainbow	n	---	l̥ɿ⁵⁵ɲ̊ɔʔ⁵⁵l̥aŋ³¹kam⁵⁵	ɬɿ⁵⁵ ɲ̊ɔʔ⁵⁵ ɬaŋ³¹ kam⁵⁵
huang1992tbl:c29.r13	acn	Achang	hail	n	---	niʔ³¹	niʔ³¹
huang1992tbl:c29.r14	acn	Achang	frost	n	---	ŋ̊an⁵⁵	ŋ̊an⁵⁵
huang1992tbl:c29.r15	acn	Achang	dew	n	---	tshɛ³¹	ʦʰɛ³¹
huang1992tbl:c29.r16	acn	Achang	fog	n	---	çaŋ⁵⁵cin³¹	çaŋ⁵⁵ cin³¹
huang1992tbl:c29.r18	acn	Achang	fire	n	---	n̩⁵⁵pui³¹	n̩⁵⁵ puj³¹
huang1992tbl:c29.r19	acn	Achang	smoke	n	---	n̥i³¹xau³¹	n̥i³¹ xaw³¹
huang1992tbl:c29.r20a	acn	Achang	air; breath	n	---	sɔʔ⁵⁵	sɔʔ⁵⁵
huang1992tbl:c29.r21	acn	Achang	steam	n	---	sɔʔ⁵⁵	sɔʔ⁵⁵
huang1992tbl:c29.r22	acn	Achang	earth / ground	n	---	m̥i⁵⁵	m̥i⁵⁵
huang1992tbl:c29.r23	acn	Achang	hill / mountain	n	---	pum⁵⁵	pum⁵⁵
huang1992tbl:c29.r24	acn	Achang	hillside / mountain slope	n	---	a³¹phʐa³⁵	a³¹ pʰʐa³⁵
huang1992tbl:c29.r25	acn	Achang	valley	n	---	a³¹khʐoʔ⁵⁵	a³¹ kʰʐoʔ⁵⁵
huang1992tbl:c29.r26	acn	Achang	cliff	n	---	phʐa³⁵xum³⁵	pʰʐa³⁵ xum³⁵
huang1992tbl:c29.r27	acn	Achang	rock	n	---	luʔ⁵⁵phʐa³⁵	luʔ⁵⁵ pʰʐa³⁵
huang1992tbl:c29.r28	acn	Achang	cave (mountain)	n	---	pum⁵³tʐoŋ³¹	pum⁵³ tʐoŋ³¹
huang1992tbl:c29.r29	acn	Achang	cave / hole	n	---	tʐoŋ³¹	tʐoŋ³¹
huang1992tbl:c29.r30a	acn	Achang	river	n	---	ti⁵⁵kɯ³¹	ti⁵⁵ kɯ³¹
huang1992tbl:c29.r33	acn	Achang	pond	n	---	thaŋ³¹tsɿ⁵⁵	tʰaŋ³¹ ʦɿ⁵⁵
huang1992tbl:c29.r34	acn	Achang	ditch / gully	n	---	ti⁵⁵khʐoʔ⁵⁵	ti⁵⁵ kʰʐoʔ⁵⁵
huang1992tbl:c29.r35	acn	Achang	well	n	---	ti⁵⁵tʐoŋ³¹	ti⁵⁵ tʐoŋ³¹
huang1992tbl:c29.r36	acn	Achang	pit	n	---	tʐoŋ³¹	tʐoŋ³¹
huang1992tbl:c29.r38	acn	Achang	road	n	---	chɔ⁵⁵mɔ³¹	cʰɔ⁵⁵ mɔ³¹
huang1992tbl:c29.r39a	acn	Achang	flatland	n	---	tan³⁵	tan³⁵
huang1992tbl:c29.r40	acn	Achang	soil / earth	n	---	m̥i⁵⁵	m̥i⁵⁵
huang1992tbl:c29.r41a	acn	Achang	fields (wheat etc.)	n	---	jɔ⁵⁵tam⁵⁵	jɔ⁵⁵ tam⁵⁵
huang1992tbl:c29.r42a	acn	Achang	paddy fields	n	---	jɔ⁵⁵tam⁵⁵	jɔ⁵⁵ tam⁵⁵
huang1992tbl:c29.r43	acn	Achang	stone	n	---	luʔ⁵⁵koʔ⁵⁵	luʔ⁵⁵ koʔ⁵⁵
huang1992tbl:c29.r44	acn	Achang	sand	n	---	sa³¹|lɛ³¹	sa³¹ lɛ³¹
huang1992tbl:c29.r46	acn	Achang	mud	n	---	ɲ̇on⁵⁵	ᶮ̇on⁵⁵
huang1992tbl:c29.r47a	acn	Achang	water	n	---	ti⁵⁵	ti⁵⁵
huang1992tbl:c29.r50	acn	Achang	forest	n	---	kʐom⁵⁵	kʐom⁵⁵
huang1992tbl:c29.r51	acn	Achang	gold	n	---	sɛ⁵⁵	sɛ⁵⁵
huang1992tbl:c29.r52	acn	Achang	silver	n	---	ŋui⁵⁵	ŋuj⁵⁵
huang1992tbl:c29.r54	acn	Achang	iron	n	---	ʂam⁵⁵	ʂam⁵⁵
huang1992tbl:c29.r56a	acn	Achang	rust	n	---	chi⁵⁵khʐaŋ³¹	cʰi⁵⁵ kʰʐaŋ³¹
huang1992tbl:c29.r60	acn	Achang	sulphur	n	---	kan⁵⁵	kan⁵⁵
huang1992tbl:c29.r61	acn	Achang	salt	n	---	chɔ³¹	cʰɔ³¹
huang1992tbl:c29.r63	acn	Achang	plant ash	n	---	ʐɔʔ⁵⁵phɔʔ⁵⁵	ʐɔʔ⁵⁵ pʰɔʔ⁵⁵
huang1992tbl:c29.r64	acn	Achang	place	n	---	mɤŋ⁵⁵	mɤŋ⁵⁵
huang1992tbl:c29.r65	acn	Achang	street	n	---	tan³¹kɯ³¹	tan³¹ kɯ³¹
huang1992tbl:c29.r66	acn	Achang	village	n	---	o⁵⁵	o⁵⁵
huang1992tbl:c29.r67a	acn	Achang	household	n	---	in⁵⁵	in⁵⁵
huang1992tbl:c29.r68	acn	Achang	prison	n	---	thoŋ³⁵	tʰoŋ³⁵
huang1992tbl:c29.r69	acn	Achang	temple	nrel	---	tʂɔŋ³¹kɯ³¹	tʂɔŋ³¹ kɯ³¹
huang1992tbl:c29.r70a	acn	Achang	bridge	n	---	cam⁵⁵	cam⁵⁵
huang1992tbl:c29.r72a	acn	Achang	tower / pagoda	n	---	koŋ³¹mu⁵⁵	koŋ³¹ mu⁵⁵
huang1992tbl:c29.r73a	acn	Achang	body	n	---	a³¹tu³¹	a³¹ tu³¹
